08:59 02/12/2021,,VIB,43.0,46.0,40.0,0,0,0,0
08:59 02/12/2021,,VIC,106.0,113.4,98.6,0,0,0,0
08:59 02/12/2021,,VIX,36.6,39.15,34.05,0,0,0,0
08:59 02/12/2021,,VJC,120.0,128.4,111.6,0,0,0,0
08:59 02/12/2021,,VND,78.0,83.4,72.6,0,0,0,0
08:59 02/12/2021,,VNM,87.5,93.6,81.4,0,0,0,0
08:59 02/12/2021,,VPB,37.9,40.55,35.25,0,0,0,0
08:59 02/12/2021,,VPI,53.6,57.3,49.85,0,0,0,0
08:59 02/12/2021,,VRE,29.7,31.75,27.65,0,0,0,0
09:04 02/12/2021,,ACB,33.5,35.8,31.2,0,0,0,0
09:04 02/12/2021,,APH,38.4,41.05,35.75,0,0,0,0
09:04 02/12/2021,,ASM,21.35,22.8,19.9,0,0,0,0
09:04 02/12/2021,,BCM,54.6,58.4,50.8,0,0,0,0
09:04 02/12/2021,,BHN,61.9,66.2,57.6,0,0,0,0
09:04 02/12/2021,,BID,44.3,47.4,41.2,0,0,0,0
09:04 02/12/2021,,BMP,59.4,63.5,55.3,0,0,0,0
09:04 02/12/2021,,BVH,61.1,65.3,56.9,0,0,0,0
09:04 02/12/2021,,BWE,47.0,50.2,43.75,0,0,0,0
09:04 02/12/2021,,CII,28.9,30.9,26.9,0,0,0,0
09:04 02/12/2021,,CTD,80.0,85.6,74.4,0,0,0,0
09:04 02/12/2021,,CTG,34.0,36.35,31.65,0,0,0,0
09:04 02/12/2021,,DBC,78.0,83.4,72.6,0,0,0,0
09:04 02/12/2021,,DCM,40.25,43.05,37.45,0,0,0,0
09:04 02/12/2021,,DGC,163.0,174.4,151.6,0,0,0,0
09:04 02/12/2021,,DGW,130.0,139.1,120.9,0,0,0,0
09:04 02/12/2021,,DHC,93.0,99.5,86.5,0,0,0,0
09:04 02/12/2021,,DHG,102.0,109.1,94.9,0,0,0,0
09:04 02/12/2021,,DIG,65.4,69.9,60.9,0,0,0,0
09:04 02/12/2021,,DPM,52.2,55.8,48.55,0,0,0,0
09:04 02/12/2021,,DXG,33.25,35.55,30.95,0,0,0,0
09:04 02/12/2021,,EIB,27.35,29.25,25.45,0,0,0,0
